Country,Deposit ID,Deposit Name,Deposit Type,Deposit Subtype,Resource Range,Grade Range (Teor)
United States of America,6991,Lucky Blunder,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6992,Lucky Boy (Bull Canyon),10,8,>0 - <25,≥0.20 - <0.50
United States of America,7637,Lucky Boy (Gateway),10,8,>0 - <25,≥0.20 - <0.50
United States of America,7638,Lucky Boy (Sierra Ancha),10,5,>0 - <25,≥0.10 - <0.20
United States of America,6185,Lucky Bud Group,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,7639,Lucky Day (Slick Rock),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6186,Lucky Dog ,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7640,Lucky Don Sec 35,5,3,>0 - <25,≥0.10 - <0.20
United States of America,7641,Lucky Group (Paradox),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6187,Lucky Lady Group,10,9,≥25 - <300,≥0.20 - <0.50
United States of America,6188,Lucky Lass Group,3,3,>0 - <25,≥0.20 - <0.50
United States of America,735,Lucky Mc Mine,10,10,≥10000 - <25000,≥0.10 - <0.20
United States of America,6994,Lucky Stop Group,10,5,>0 - <25,≥0.10 - <0.20
United States of America,7642,Lucky Strike (Green River),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6995,Lucky Strike (Maybell),10,8,>0 - <25,≥0.10 - <0.20
United States of America,7643,Lucky Strike (Montezuma Canyon),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6189,Lucky Strike (Slick Rock),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6190,Lucky Strike (Southern San Rafael),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6191,Lucky Strike Group (Henry Mountains),10,8,≥25 - <300,≥0.50 - <1.00
United States of America,6192,Ludeman,10,10,≥2500 - <5000,≥0.05 - <0.10
United States of America,6193,Lumsden Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7644,Luptak Lease,5,5,>0 - <25,≥0.01 - <0.05
United States of America,6194,Luptak Lease Group,10,8,>0 - <25,≥0.01 - <0.05
United States of America,6195,Lynx,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6196,Lyssy,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,6996,M C S 16,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7645,M Group,10,9,>0 - <25,≥0.10 - <0.20
United States of America,6197,M L,10,10,≥25 - <300,≥0.20 - <0.50
United States of America,6198,M L 534,10,10,>0 - <25,≥0.10 - <0.20
United States of America,4855,Mabel New,10,10,≥25 - <300,≥0.20 - <0.50
United States of America,6199,Mac Group,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,6200,Maggie C,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6201,Magpie Group (Bull Canyon),10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6202,Magpie Group (Gypsum Valley),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6203,Mainstreet Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6204,Malpais,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6205,Mamie,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6206,Mammoth,10,8,>0 - <25,≥0.10 - <0.20
United States of America,737,"Mancos (Sec 7, 12 & 13)",10,8,≥2500 - <5000,≥0.05 - <0.10
United States of America,6207,"Manka, J (203)",10,10,≥25 - <300,≥0.10 - <0.20
United States of America,6997,Manke Lease,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6998,March Bank Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6208,Marcy Group,10,9,≥25 - <300,≥0.20 - <0.50
United States of America,6210,Marge-Babs  ,10,10,≥300 - <1000,≥0.10 - <0.20
United States of America,6843,Margie,10,8,>0 - <25,≥0.20 - <0.50
United States of America,738,Mariano Lake,10,8,≥1000 - <2500,≥0.20 - <0.50
United States of America,7646,Marie (Slick Rock),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6211,Marjorie Ann (Paradox),10,8,>0 - <25,≥0.20 - <0.50
United States of America,6212,Mark 2,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6213,Markey/Nap/Poochie,10,8,≥300 - <1000,≥0.20 - <0.50
United States of America,6214,Marne Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,1471,Marquez Canyon,10,8,≥5000 - <10000,≥0.10 - <0.20
United States of America,740,Marquez Grant,10,8,≥25 - <300,≥0.05 - <0.10
United States of America,7647,Marquez Sec 23 13,10,8,≥1000 - <2500,≥0.20 - <0.50
United States of America,7648,Mars Group,10,10,>0 - <25,≥0.10 - <0.20
United States of America,666,Marsland,10,10,≥5000 - <10000,≥0.10 - <0.20
United States of America,6216,Martha Belle Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6217,Marty Lease,10,8,>0 - <25,≥0.10 - <0.20
United States of America,7649,Mary (Ambrosia Lake),10,8,≥300 - <1000,≥0.10 - <0.20
United States of America,6218,Mary (Gateway),10,8,>0 - <25,≥0.20 - <0.50
United States of America,6220,Mary Ann 4,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6222,Mary Jane (Bull Canyon),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6844,Mary L 1,3,5,>0 - <25,≥0.20 - <0.50
United States of America,6223,Matchless (Gateway),10,8,≥25 - <300,≥0.50 - <1.00
United States of America,6845,Matias Peak ,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6846,Matt Group,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6224,Max Johnson Group,10,9,>0 - <25,≥0.10 - <0.20
United States of America,6225,Maybe Group (Bull Canyon),10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6226,Maybe Group (White Canyon),10,9,≥25 - <300,≥0.20 - <0.50
United States of America,6227,Maybell 1,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,6228,McBryde,10,10,≥300 - <1000,≥0.01 - <0.05
United States of America,4886,McCLean 1 & 2,10,10,≥300 - <1000,≥0.10 - <0.20
United States of America,6229,McCrady Lease,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,7650,McCullough Incline,10,10,>0 - <25,≥0.10 - <0.20
United States of America,6230,McIntosh Group,10,10,≥300 - <1000,≥0.05 - <0.10
United States of America,6231,McKnight 1,10,8,>0 - <25,≥0.05 - <0.10
United States of America,7651,McLean Bowman,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,6232,Media,10,8,>0 - <25,≥0.20 - <0.50
United States of America,1535,Melrich,10,10,≥1000 - <2500,≥0.10 - <0.20
United States of America,6999,Mena Mine,3,3,>0 - <25,≥0.20 - <0.50
United States of America,6233,Mercantile Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6234,Merry Widow,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6235,Mesa (Bull Canyon),10,8,>0 - <25,≥0.10 - <0.20
United States of America,7652,Mesa 1,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6236,Mesa Group (Gateway),10,8,≥25 - <300,≥0.10 - <0.20
United States of America,7653,Mesa Group (Gypsum Valley),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6237,Mesa Group (Shiprock),10,8,≥1000 - <2500,≥0.20 - <0.50
United States of America,6238,Mesa Top,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,4336,Mestena Grande,10,10,≥2500 - <5000,≥0.10 - <0.20
United States of America,6239,Mi Corazon,10,8,>0 - <25,≥0.10 - <0.20
United States of America,743,Mi Vida,10,9,≥5000 - <10000,≥0.20 - <0.50
United States of America,6240,Michael Bray,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6847,Midas Centipede,10,9,>0 - <25,≥0.10 - <0.20
United States of America,6241,Midnight (Slick Rock),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6242,Midnight Group (Meeker),10,8,≥25 - <300,≥0.20 - <0.50
United States of America,744,Midnite,4,5,≥5000 - <10000,≥0.10 - <0.20
United States of America,6243,Midvale,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6244,Mike Group,5,5,≥25 - <300,≥0.20 - <0.50
United States of America,6245,Mike Smith Lease,10,9,>0 - <25,≥0.10 - <0.20
United States of America,6246,Mill Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7081,Milton Dolomite Fm,8,7,≥2500 - <5000,>0 - <0.01
United States of America,1472,Mindy Claim Group,10,10,≥300 - <1000,≥0.10 - <0.20
United States of America,6247,Mineral Channel Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7654,Mineral Group,10,9,>0 - <25,≥0.05 - <0.10
United States of America,6248,Mineral Joe,10,8,≥1000 - <2500,≥0.20 - <0.50
United States of America,6848,Mineral Mountain,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6249,Mineral Park Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6250,Mineral Polar 22,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6251,Mining Lease 1,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6252,Mining Lease 10,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6253,Mining Lease 11,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6254,Mining Lease 13,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6255,Mining Lease 14,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6256,Mining Lease 15,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6257,Mining Lease 18,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6258,Mining Lease 20,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6259,Mining Lease 21,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6260,Mining Lease 23,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6261,Mining Lease 24,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7655,Mining Lease 27,10,8,>0 - <25,≥0.10 - <0.20
United States of America,7000,Mining Lease 28,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6262,Mining Lease 29,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6263,Mining Lease 30,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,7001,Mining Lease 32,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6264,Mining Lease 37,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7002,Mining Lease 38,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6265,Mining Lease 39,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6266,Mining Lease 4,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7003,Mining Lease 41 Res Blk 2,10,8,>0 - <25,≥0.10 - <0.20
United States of America,7004,Mining Lease 43,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6267,Mining Lease 44,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7656,Mining Lease 45,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6268,Mining Lease 46,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6269,Mining Lease 47,10,8,≥300 - <1000,≥0.20 - <0.50
United States of America,6270,Mining Lease 6,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6271,Mining Lease 7,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6272,Mining Lease 8 ,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7657,Minnie Pearl,10,8,>0 - <25,≥0.10 - <0.20
United States of America,7658,Mitchell Mesa,10,9,>0 - <25,≥0.10 - <0.20
United States of America,6273,Mitten Group,10,9,≥25 - <300,≥0.20 - <0.50
United States of America,6849,ML-33315 (Utah),10,9,>0 - <25,≥0.10 - <0.20
United States of America,7659,MLB C-G-26,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6275,MLB-C-BL-23,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6276,MLB-C-CM-25,10,8,>0 - <25,≥0.10 - <0.20
United States of America,7005,MLB-C-G-26A,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6277,MLB-C-G-27,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6278,MLB-C-JD-5,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6279,MLB-C-JD-6,10,8,≥25 - <300,≥0.05 - <0.10
United States of America,6280,MLB-C-JD-7,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6281,MLB-C-JD-9,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6282,MLB-C-LP-21,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6283,MLB-C-LP-22,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6284,MLB-C-LP-22A,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6285,MLB-C-SM-18,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6286,MLB-C-SR-10,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6287,MLB-C-SR-11,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6288,MLB-C-SR-12,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6289,MLB-C-SR-13,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6290,MLB-C-SR-13A,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6291,MLB-C-SR-15,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6292,MLB-C-SR-15A,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6293,MLB-C-SR-16,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6850,MLB-C-SR-16A,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6294,MLB-NM-B-1,5,3,≥25 - <300,≥0.05 - <0.10
United States of America,6851,Mockingbird Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6295,Moczygemba Lease,10,10,≥25 - <300,≥0.05 - <0.10
United States of America,7006,Modeen Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,7660,Moe 14,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6296,Moki Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6852,Monarch,3,5,>0 - <25,≥0.20 - <0.50
United States of America,6297,Monogram (Bull Canyon),10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6298,Monogram (Paradox),10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6299,Monument 1,10,9,≥25 - <300,≥0.20 - <0.50
United States of America,746,Monument N° 2,10,9,≥1000 - <2500,≥0.20 - <0.50
United States of America,6300,Moonbeam ,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,747,Moonlight,10,9,≥300 - <1000,≥0.20 - <0.50
United States of America,919,Moonshine Springs,10,8,≥1000 - <2500,≥0.10 - <0.20
United States of America,1916,Moore  ,10,10,≥1000 - <2500,≥0.01 - <0.05
United States of America,748,Moore Ranch,10,10,≥1000 - <2500,≥0.05 - <0.10
United States of America,6301,Moqui Jug,10,8,>0 - <25,≥0.05 - <0.10
United States of America,6302,Moreno Sch Sec 15,10,8,>0 - <25,≥0.05 - <0.10
United States of America,7661,Mormon Lake,10,8,≥1000 - <2500,≥0.50 - <1.00
United States of America,7007,Morning Star,10,8,>0 - <25,≥0.10 - <0.20
United States of America,7662,Morning Sun,4,5,>0 - <25,≥0.20 - <0.50
United States of America,751,Mount. Taylor Mine ,10,8,≥25000 - <50000,≥0.20 - <0.50
United States of America,6304,Mountain King Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,1474,Mountain West,10,9,≥300 - <1000,≥0.10 - <0.20
United States of America,7663,Movie Star,10,8,>0 - <25,≥0.10 - <0.20
United States of America,750,Mt. Lucas,10,10,≥1000 - <2500,≥0.10 - <0.20
United States of America,7664,Mucho Grande,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6305,Mucker,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7856,Mulberry,8,7,≥25 - <300,>0 - <0.01
United States of America,7665,Mum,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6306,Murietta,10,8,>0 - <25,≥0.05 - <0.10
United States of America,6307,Murphy 1,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,7008,Murphy 13,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6308,Mustard,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6309,Mystery Sniffer,3,3,>0 - <25,≥0.10 - <0.20
United States of America,6310,Nall Lease,10,10,>0 - <25,≥0.20 - <0.50
United States of America,7666,Naomi Ann,10,8,>0 - <25,≥0.20 - <0.50
United States of America,752,Narrow Canyon,10,10,≥2500 - <5000,≥0.10 - <0.20
United States of America,7009,Navajo (Bull Canyon),10,8,>0 - <25,≥0.10 - <0.20
United States of America,7667,Navajo (Henry Mtns),10,8,>0 - <25,≥0.10 - <0.20
United States of America,6311,Navajo Reservation,10,8,≥300 - <1000,≥0.10 - <0.20
United States of America,1917,NE Church Rock No. 2,10,8,≥5000 - <10000,≥0.10 - <0.20
United States of America,1918,NE Church Rock No. 3,10,8,≥5000 - <10000,≥0.10 - <0.20
United States of America,6312,NE Churchrock,10,8,≥5000 - <10000,≥0.10 - <0.20
United States of America,7668,NE NW SE Group,3,3,>0 - <25,≥0.20 - <0.50
United States of America,6314,Neglected (C-G-27),10,8,>0 - <25,≥0.50 - <1.00
United States of America,753,Nell,10,10,≥300 - <1000,≥0.01 - <0.05
United States of America,6315,Nels Group,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,6316,Nelson Point,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7669,Nero Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6317,New Haven Group,10,10,≥300 - <1000,≥0.10 - <0.20
United States of America,6318,New Heisel,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7670,New Mexico,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6319,New Verde,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7857,New Wales,8,7,≥5000 - <10000,>0 - <0.01
United States of America,1750,Nichols,10,8,≥300 - <1000,≥0.05 - <0.10
United States of America,1312,Nichols Ranch,10,10,≥1000 - <2500,≥0.10 - <0.20
United States of America,6853,Nieschwitz-725,10,10,≥300 - <1000,≥0.05 - <0.10
United States of America,6320,Niestroy,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6321,Nil Group,10,8,≥300 - <1000,≥0.10 - <0.20
United States of America,755,Nine Mile Lake,10,10,≥2500 - <5000,≥0.01 - <0.05
United States of America,1575,Noah,10,9,≥2500 - <5000,≥0.01 - <0.05
United States of America,7671,Nona Bee Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,7672,None Such,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6322,Norma Jean Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,1921,North Alice,10,9,≥1000 - <2500,≥0.20 - <0.50
United States of America,6323,North Blue Cap,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6324,North Burro,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,756,North Butte / Brown Ranch,10,10,≥5000 - <10000,≥0.05 - <0.10
United States of America,1817,North Canning,4,4,≥5000 - <10000,≥0.01 - <0.05
United States of America,7082,North Carolina,8,7,≥1000000,>0 - <0.01
United States of America,757,North Florida-South Georgia District,8,7,≥1000000,>0 - <0.01
United States of America,6326,North Mesa Group,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6327,North Point Group,10,9,≥25 - <300,≥0.10 - <0.20
United States of America,1922,North Reno Creek,10,5,≥2500 - <5000,≥0.01 - <0.05
United States of America,911,North Rolling Pin,10,10,≥300 - <1000,≥0.01 - <0.05
United States of America,6854,North Sandy 10,10,9,>0 - <25,≥0.20 - <0.50
United States of America,6328,North Star (Rifle),10,8,≥25 - <300,≥0.05 - <0.10
United States of America,6329,North Star (Uravan),10,8,≥25 - <300,≥0.20 - <0.50
United States of America,1576,North West Taylor,10,9,≥2500 - <5000,≥0.01 - <0.05
United States of America,6330,Northeast Group,7,5,>0 - <25,≥0.50 - <1.00
United States of America,1971,Northern Great Plains,5,5,≥1000000,
United States of America,6331,Northern Group,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,7083,Northern Michigan,8,7,≥1000 - <2500,>0 - <0.01
United States of America,931,Northwest Unit,10,10,≥1000 - <2500,≥0.01 - <0.05
United States of America,1577,Nose Rock No. 1,10,8,≥5000 - <10000,≥0.05 - <0.10
United States of America,6332,Notch Group,10,9,>0 - <25,≥0.10 - <0.20
United States of America,6333,Nucla,10,8,>0 - <25,≥0.20 - <0.50
United States of America,4951,Nuhn,10,10,≥300 - <1000,≥0.10 - <0.20
United States of America,6334,Oak Springs Gravel Cap,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6335,Obnoxious,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6336,October Adit,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7084,Offshore California District,8,7,≥100000 - <1000000,>0 - <0.01
United States of America,760,O'Hern,10,10,≥1000 - <2500,≥0.01 - <0.05
United States of America,7673,Okan,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6337,Okie,10,9,>0 - <25,≥0.10 - <0.20
United States of America,6338,Ola Group,10,10,≥300 - <1000,≥0.10 - <0.20
United States of America,6339,Old Glory,5,5,>0 - <25,≥0.50 - <1.00
United States of America,6340,Old Gold,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6341,Old Grandad,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6342,Old Rattler,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6343,Old Salt Lick,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6344,Oliver Buss,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6345,Opera Box,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6346,Ophir-Bluebird,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6347,Oregon,10,8,>0 - <25,≥0.10 - <0.20
United States of America,761,Orphan Lode,5,5,≥1000 - <2500,≥0.20 - <0.50
United States of America,6348,Outlaw Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6349,Outwest,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6350,Oversight,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7010,Oxide Group,10,9,>0 - <25,≥0.10 - <0.20
United States of America,6855,Oyhus,5,5,>0 - <25,≥0.01 - <0.05
United States of America,7011,Pablo 4 + 5,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7012,Pabst 3,10,8,>0 - <25,≥0.10 - <0.20
United States of America,7013,Pacific Ventures,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6351,Pack Rat Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,7674,Palangana,10,10,≥2500 - <5000,≥0.05 - <0.10
United States of America,6352,Panda,10,9,>0 - <25,≥0.10 - <0.20
United States of America,763,Pandora,10,8,≥1000 - <2500,≥0.10 - <0.20
United States of America,764,Panna Maria,10,10,≥2500 - <5000,≥0.05 - <0.10
United States of America,6353,Paradox Mine,10,8,≥300 - <1000,≥0.10 - <0.20
United States of America,6354,Parco Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6355,Parrot Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6356,Pasco-Jen Jackie,10,8,≥1000 - <2500,≥0.20 - <0.50
United States of America,6357,Pat Group,10,10,≥25 - <300,≥0.20 - <0.50
United States of America,7675,Pat Sec 4 13N 10W,10,8,>0 - <25,≥0.05 - <0.10
United States of America,6358,Pats Property,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6359,Patty Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6360,Paul Huskie Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6856,Pawelek,5,5,≥300 - <1000,≥0.05 - <0.10
United States of America,1925,Pawlik,10,10,≥300 - <1000,≥0.10 - <0.20
United States of America,765,Pawnee,10,10,≥25 - <300,≥0.05 - <0.10
United States of America,6362,Pay 9,10,10,>0 - <25,≥0.20 - <0.50
United States of America,7676,Pay Day (Sab Rafael),10,8,>0 - <25,≥0.50 - <1.00
United States of America,6363,Pay Dirt 1 - 4,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,6364,Pay Group,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,6365,Pay-Aljob,10,10,≥1000 - <2500,≥0.05 - <0.10
United States of America,6366,Payday (Paradox District),10,8,>0 - <25,≥0.20 - <0.50
United States of America,6367,Payday Cloudy Day (Montezuma Canyon),10,8,>0 - <25,≥0.20 - <0.50
United States of America,6368,Payday Group (White Canyon),10,9,≥25 - <300,≥0.20 - <0.50
United States of America,7677,Payrock Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,930,Peach,10,10,≥10000 - <25000,≥0.10 - <0.20
United States of America,6369,Peach (Gateway),10,8,>0 - <25,≥0.20 - <0.50
United States of America,6370,Peanut Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6371,Pearl,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,1536,Peg,10,8,≥300 - <1000,≥0.10 - <0.20
United States of America,7678,Peg Leg 2,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6372,Peggy,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7014,Penigal,10,8,>0 - <25,≥0.20 - <0.50
United States of America,7679,Penju Group,10,8,>0 - <25,≥0.10 - <0.20
United States of America,6373,Perc Group,5,5,>0 - <25,≥0.20 - <0.50
United States of America,4981,Perkins Ranch,10,10,≥300 - <1000,≥0.01 - <0.05
United States of America,6857,Pete 17,10,10,>0 - <25,≥0.50 - <1.00
United States of America,7015,Pete Group,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6374,Pete Group (Montezuma Canyon),10,8,≥25 - <300,≥0.10 - <0.20
United States of America,766,Peterson Ranch,10,10,≥300 - <1000,≥0.05 - <0.10
United States of America,6375,Petrified Tree Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6376,Pfeil - Weigang,10,10,≥25 - <300,≥0.05 - <0.10
United States of America,6377,Phil,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,6378,Phillips Mine Unit No. 2,10,10,≥5000 - <10000,≥0.10 - <0.20
United States of America,6379,Phillips Mine Unit No. 3,10,10,≥2500 - <5000,≥0.10 - <0.20
United States of America,6380,Phonograph,10,8,>0 - <25,≥0.10 - <0.20
United States of America,1725,Phosphoria Formation,8,7,≥1000000,>0 - <0.01
United States of America,6381,Picket Corral Group,10,8,≥25 - <300,≥0.20 - <0.50
United States of America,6382,Pickpocket Group,10,9,>0 - <25,≥0.20 - <0.50
United States of America,1578,Picnic Tree,3,5,≥1000 - <2500,≥0.01 - <0.05
United States of America,7016,Pictograph,10,8,>0 - <25,≥0.10 - <0.20
United States of America,4991,Piedras Pintas,10,10,>0 - <25,≥0.01 - <0.05
United States of America,768,Piedre Lumbre,10,10,≥300 - <1000,≥0.01 - <0.05
United States of America,769,Pigeon,5,5,≥1000 - <2500,≥0.50 - <1.00
United States of America,918,Pine Tree,10,10,≥300 - <1000,≥0.05 - <0.10
United States of America,770,Pinenut Mine,5,5,≥300 - <1000,≥0.20 - <0.50
United States of America,7017,Pinto,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6383,Pit 1 Sec 3 (Pumpkin Buttes),10,10,>0 - <25,≥0.10 - <0.20
United States of America,7680,Pit 119,10,8,>0 - <25,≥0.20 - <0.50
United States of America,6384,Pit Group (Gas Hills),10,10,≥1000 - <2500,≥0.10 - <0.20
United States of America,771,Pitch Mine,3,3,≥2500 - <5000,≥0.20 - <0.50
United States of America,6385,Pitchfork Group,10,8,≥25 - <300,≥0.10 - <0.20
United States of America,6386,Pits 2 & 3 (Pumpkin Buttes),10,10,≥25 - <300,≥0.10 - <0.20
United States of America,6387,Pix Group,10,10,≥25 - <300,≥0.10 - <0.20
United States of America,7858,Plant City,8,7,≥2500 - <5000,>0 - <0.01
United States of America,7681,Plot 1 + 2,10,9,>0 - <25,≥0.20 - <0.50
